"repo_path","local_cache_path","size_bytes","sha256"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/images/img-0082-image136.bin",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/images/img-0082-image136.bin","14665","d9aa5140a98eb7a6f432efc09e128dfb8ccb01030498cd88d52d43142e046310"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/images/img-0083-image137.bin",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/images/img-0083-image137.bin","297","860824edb7375c3456aa2f5e2a8184a53c226e2ae1bc66fa8bce3b316e1b777b"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/segments.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/segments.jsonl","19647744","906612a3b9d84b784fa2f24f3e27a6f1b07d65b11001342f51f6ff47e0347145"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/sentences.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/sentences.jsonl","28767237","aca4d1bf4c643222dfb843e592d213e31d9f1d931bbcd990452ab42af8ea6e1a"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/spec_items.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-220816-823374c7/spec_items.jsonl","17858647","bf93dc8939ed3e02348ec07b5b5bd9daf44cec46888d0b7ffc6ce87bb8ad6e80"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/artifacts/pdf_text_pdfpig.txt",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/artifacts/pdf_text_pdfpig.txt","3002100","f79faac344fc9efd1a607db3bb2dd7ebc10ab8427590c97b1bbc5117f31288af"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/segments.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/segments.jsonl","59350398","337e33cb5d6258e8ffa7d0fbe16526c309fc096935f14e27a8402192581b2de9"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/sentences.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/sentences.jsonl","149809782","7ce1252626fc303db88352559cff78a46557cb3c1b2994d19c358e6945a2a678"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/spec_items.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/discovered-ms-oe376-88e93023/spec_items.jsonl","33578192","05c6403d696985e914a3a3e8f8fcdd2f2eebbf63c3936fb53a1ee63e75809354"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/segments.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/segments.jsonl","106074","0030369a3cdaef985900d6fa617688e9984ef7b780916ee1f3e134357d207d97"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/sentences.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/sentences.jsonl","150767","5c23140b111322c11c52f6bbe246b8042f89b8b2b2232837a502a22178e79743"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/spec_items.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/docs/ms-offstandlp-db9b9b72-b10b-4e7e-844c-09f88c972219-387334a7/spec_items.jsonl","50938","6b5219415a276bf59cdea051bf62c775d77b93780c31da4c6a52659cebe8af4d"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/llm/classification_tasks.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/llm/classification_tasks.jsonl","336945671","d55b642ab9e6947a330d6894c8fc44241c13394b3c1a5a7d6387bc646848052c"
"reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/spec_items.jsonl",".local/reference-cache/reference/runs/20260318-ms-oe376-full-detail-pass-01/outputs/spec_items.jsonl","86943776","2129b17f5029f8810132078562c7c00efd47d1d138db81e2e65a3f05732e479b"
